,p_nom_max,weight,p_nom,capital_cost,carrier,efficiency,co2_fac,p_nom_extendable,bus,marginal_cost,control,p_nom_opt,type,p_nom_min,p_min_pu,p_max_pu,p_set,q_set,sign,build_year,lifetime,committable,start_up_cost,shut_down_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,index,old_index,country,bidding_zone
766,inf,0.198,0.198,270940.7153,ror,0.9,0.0,False,DE0 5,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,154,DE0 5,DE,DE
767,1062.284682,101.2314955,0.0,55064.07142,solar,1.0,0.0,True,DE0 5,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,154,DE0 5,DE,DE
768,2808.299136,342.6122464,0.0,109295.5693,onwind,1.0,0.0,True,DE0 50,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,155,DE0 50,DE,DE
769,inf,1.012,1.012,270940.7153,ror,0.9,0.0,False,DE0 50,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,155,DE0 50,DE,DE
770,1594.105279,158.9877465,0.0,55064.07142,solar,1.0,0.0,True,DE0 50,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,155,DE0 50,DE,DE
771,inf,0.0,40.0,0.0,coal,0.464,0.3384,False,DE0 51,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,156,DE0 51,DE,DE
772,6247.306872,1489.439435,0.0,109295.5693,onwind,1.0,0.0,True,DE0 51,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,156,DE0 51,DE,DE
773,2443.615346,218.3205215,0.0,55064.07142,solar,1.0,0.0,True,DE0 51,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,156,DE0 51,DE,DE
774,inf,0.0,881.3,0.0,CCGT,0.5,0.2052,False,DE0 52,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,157,DE0 52,DE,DE
775,inf,0.0,25.0,0.0,OCGT,0.39,0.2052,False,DE0 52,58.38461538,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,157,DE0 52,DE,DE
776,inf,0.0,19.3,0.0,biomass,0.468,0.0,False,DE0 52,14.95726496,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,157,DE0 52,DE,DE
777,1309.645723,195.8223633,0.0,109295.5693,onwind,1.0,0.0,True,DE0 52,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,157,DE0 52,DE,DE
778,1801.818705,174.7376504,0.0,55064.07142,solar,1.0,0.0,True,DE0 52,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,157,DE0 52,DE,DE
779,inf,0.0,645.8,0.0,CCGT,0.5,0.2052,False,DE0 53,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,158,DE0 53,DE,DE
780,inf,0.0,57.7,0.0,OCGT,0.39,0.2052,False,DE0 53,58.38461538,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,158,DE0 53,DE,DE
781,inf,0.0,27.5,0.0,lignite,0.447,0.3636,False,DE0 53,13.48769575,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,158,DE0 53,DE,DE
782,inf,0.0,4.8,0.0,oil,0.393,0.36,False,DE0 53,130.2264631,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,158,DE0 53,DE,DE
783,490.7300053,116.1985475,0.0,109295.5693,onwind,1.0,0.0,True,DE0 53,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,158,DE0 53,DE,DE
784,1366.84569,125.1087053,0.0,55064.07142,solar,1.0,0.0,True,DE0 53,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,158,DE0 53,DE,DE
785,inf,0.0,1230.0,0.0,CCGT,0.5,0.2052,False,DE0 54,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,159,DE0 54,DE,DE
786,inf,0.0,15.1,0.0,OCGT,0.39,0.2052,False,DE0 54,58.38461538,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,159,DE0 54,DE,DE
787,inf,0.0,3695.0,0.0,lignite,0.447,0.3636,False,DE0 54,13.48769575,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,159,DE0 54,DE,DE
788,725.3438033,167.9625892,0.0,109295.5693,onwind,1.0,0.0,True,DE0 54,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,159,DE0 54,DE,DE
789,1129.284015,105.1171559,0.0,55064.07142,solar,1.0,0.0,True,DE0 54,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,159,DE0 54,DE,DE
790,inf,0.0,260.0,0.0,CCGT,0.5,0.2052,False,DE0 55,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,160,DE0 55,DE,DE
791,1167.262525,206.8490779,0.0,109295.5693,onwind,1.0,0.0,True,DE0 55,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,160,DE0 55,DE,DE
792,inf,0.11,0.11,270940.7153,ror,0.9,0.0,False,DE0 55,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,160,DE0 55,DE,DE
793,1359.878305,119.9527728,0.0,55064.07142,solar,1.0,0.0,True,DE0 55,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,160,DE0 55,DE,DE
794,inf,0.0,40.0,0.0,CCGT,0.5,0.2052,False,DE0 56,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,161,DE0 56,DE,DE
795,1472.304603,117.5759658,0.0,109295.5693,onwind,1.0,0.0,True,DE0 56,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,161,DE0 56,DE,DE
796,inf,1.7828,1.7828,270940.7153,ror,0.9,0.0,False,DE0 56,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,161,DE0 56,DE,DE
797,1387.278326,136.6291927,0.0,55064.07142,solar,1.0,0.0,True,DE0 56,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,161,DE0 56,DE,DE
798,inf,0.0,823.0,0.0,CCGT,0.5,0.2052,False,DE0 57,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,162,DE0 57,DE,DE
799,6254.574043,959.3128029,0.0,109295.5693,onwind,1.0,0.0,True,DE0 57,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,162,DE0 57,DE,DE
800,inf,29.293,29.293,270940.7153,ror,0.9,0.0,False,DE0 57,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,162,DE0 57,DE,DE
801,3732.157491,345.9997453,0.0,55064.07142,solar,1.0,0.0,True,DE0 57,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,162,DE0 57,DE,DE
802,inf,0.0,37.8,0.0,biomass,0.468,0.0,False,DE0 58,14.95726496,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,163,DE0 58,DE,DE
803,257.6573732,95.76017029,0.0,201353.1967,offwind-ac,1.0,0.0,True,DE0 58,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,163,DE0 58,DE,DE
804,0.366953298,0.175020625,0.0,220559.7671,offwind-dc,1.0,0.0,True,DE0 58,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,163,DE0 58,DE,DE
805,inf,0.0,333.5,0.0,oil,0.393,0.36,False,DE0 58,130.2264631,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,163,DE0 58,DE,DE
806,6216.306828,1592.864927,0.0,109295.5693,onwind,1.0,0.0,True,DE0 58,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,163,DE0 58,DE,DE
807,4481.424969,416.1045727,0.0,55064.07142,solar,1.0,0.0,True,DE0 58,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,163,DE0 58,DE,DE
808,inf,0.0,184.0,0.0,CCGT,0.5,0.2052,False,DE0 59,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,164,DE0 59,DE,DE
809,inf,0.0,74.2,0.0,OCGT,0.39,0.2052,False,DE0 59,58.38461538,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,164,DE0 59,DE,DE
810,778.7744934,185.5826072,0.0,109295.5693,onwind,1.0,0.0,True,DE0 59,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,164,DE0 59,DE,DE
811,1724.018953,152.5080225,0.0,55064.07142,solar,1.0,0.0,True,DE0 59,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,164,DE0 59,DE,DE
812,inf,0.0,954.5,0.0,CCGT,0.5,0.2052,False,DE0 6,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,165,DE0 6,DE,DE
813,inf,0.0,41.5,0.0,OCGT,0.39,0.2052,False,DE0 6,58.38461538,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,165,DE0 6,DE,DE
814,inf,0.0,57.9,0.0,biomass,0.468,0.0,False,DE0 6,14.95726496,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,165,DE0 6,DE,DE
815,inf,0.0,2401.13822,0.0,nuclear,0.337,0.0,False,DE0 6,16.90207715,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,165,DE0 6,DE,DE
816,832.0658024,125.7103762,0.0,109295.5693,onwind,1.0,0.0,True,DE0 6,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,165,DE0 6,DE,DE
817,1411.622462,135.5131969,0.0,55064.07142,solar,1.0,0.0,True,DE0 6,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,165,DE0 6,DE,DE
818,inf,0.0,38.8,0.0,CCGT,0.5,0.2052,False,DE0 60,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,166,DE0 60,DE,DE
819,3226.068094,564.8437578,0.0,109295.5693,onwind,1.0,0.0,True,DE0 60,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,166,DE0 60,DE,DE
820,inf,37.728,37.728,270940.7153,ror,0.9,0.0,False,DE0 60,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,166,DE0 60,DE,DE
821,2359.680222,216.7623616,0.0,55064.07142,solar,1.0,0.0,True,DE0 60,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,166,DE0 60,DE,DE
822,5294.295511,1079.357341,0.0,109295.5693,onwind,1.0,0.0,True,DE0 61,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,167,DE0 61,DE,DE
823,inf,5.304,5.304,270940.7153,ror,0.9,0.0,False,DE0 61,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,167,DE0 61,DE,DE
824,3624.000433,328.8319909,0.0,55064.07142,solar,1.0,0.0,True,DE0 61,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,167,DE0 61,DE,DE
825,2317.040434,311.4524257,0.0,109295.5693,onwind,1.0,0.0,True,DE0 62,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,168,DE0 62,DE,DE
826,inf,75.537,75.537,270940.7153,ror,0.9,0.0,False,DE0 62,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,168,DE0 62,DE,DE
827,1887.092333,183.7004403,0.0,55064.07142,solar,1.0,0.0,True,DE0 62,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,168,DE0 62,DE,DE
828,4322.036694,687.4081981,0.0,109295.5693,onwind,1.0,0.0,True,DE0 63,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,169,DE0 63,DE,DE
829,inf,5.075,5.075,270940.7153,ror,0.9,0.0,False,DE0 63,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,169,DE0 63,DE,DE
830,2055.977077,192.7778335,0.0,55064.07142,solar,1.0,0.0,True,DE0 63,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,169,DE0 63,DE,DE
831,inf,0.0,1410.0,0.0,nuclear,0.337,0.0,False,DE0 64,16.90207715,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,170,DE0 64,DE,DE
832,925.1780945,466.6077053,0.0,220043.0545,offwind-ac,1.0,0.0,True,DE0 64,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,170,DE0 64,DE,DE
833,6278.285646,3502.307423,0.0,231522.969,offwind-dc,1.0,0.0,True,DE0 64,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,170,DE0 64,DE,DE
834,inf,0.0,388.5,0.0,oil,0.393,0.36,False,DE0 64,130.2264631,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,170,DE0 64,DE,DE
835,5850.398651,1934.018834,0.0,109295.5693,onwind,1.0,0.0,True,DE0 64,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,170,DE0 64,DE,DE
836,5048.312424,459.4366742,0.0,55064.07142,solar,1.0,0.0,True,DE0 64,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,170,DE0 64,DE,DE
837,inf,0.0,414.0,0.0,OCGT,0.39,0.2052,False,DE0 66,58.38461538,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,172,DE0 66,DE,DE
838,inf,0.0,1993.5,0.0,lignite,0.447,0.3636,False,DE0 66,13.48769575,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,172,DE0 66,DE,DE
839,1382.690824,365.7955152,0.0,109295.5693,onwind,1.0,0.0,True,DE0 66,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,172,DE0 66,DE,DE
840,inf,30.225,30.225,270940.7153,ror,0.9,0.0,False,DE0 66,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,172,DE0 66,DE,DE
841,1964.330339,183.3333361,0.0,55064.07142,solar,1.0,0.0,True,DE0 66,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,172,DE0 66,DE,DE
842,inf,0.0,18.3,0.0,biomass,0.468,0.0,False,DE0 67,14.95726496,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,173,DE0 67,DE,DE
843,inf,0.0,45.0,0.0,lignite,0.447,0.3636,False,DE0 67,13.48769575,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,173,DE0 67,DE,DE
844,3015.650719,656.6142794,0.0,109295.5693,onwind,1.0,0.0,True,DE0 67,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,173,DE0 67,DE,DE
845,1635.710402,148.219974,0.0,55064.07142,solar,1.0,0.0,True,DE0 67,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,173,DE0 67,DE,DE
846,inf,0.0,321.0,0.0,OCGT,0.39,0.2052,False,DE0 68,58.38461538,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,174,DE0 68,DE,DE
847,inf,0.0,1340.83362,0.0,nuclear,0.337,0.0,False,DE0 68,16.90207715,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,174,DE0 68,DE,DE
848,1.508204161,0.497164713,0.0,195115.9247,offwind-ac,1.0,0.0,True,DE0 68,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,174,DE0 68,DE,DE
849,1706.264702,515.5682827,0.0,109295.5693,onwind,1.0,0.0,True,DE0 68,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,174,DE0 68,DE,DE
850,1777.651974,160.6672934,0.0,55064.07142,solar,1.0,0.0,True,DE0 68,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,174,DE0 68,DE,DE
851,inf,0.0,11.4,0.0,OCGT,0.39,0.2052,False,DE0 69,58.38461538,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,175,DE0 69,DE,DE
852,inf,0.0,200.0,0.0,coal,0.464,0.3384,False,DE0 69,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,175,DE0 69,DE,DE
853,inf,0.0,352.0,0.0,lignite,0.447,0.3636,False,DE0 69,13.48769575,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,175,DE0 69,DE,DE
854,6569.478339,1417.75962,0.0,109295.5693,onwind,1.0,0.0,True,DE0 69,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,175,DE0 69,DE,DE
855,inf,0.045,0.045,270940.7153,ror,0.9,0.0,False,DE0 69,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,175,DE0 69,DE,DE
856,5080.822799,460.0593062,0.0,55064.07142,solar,1.0,0.0,True,DE0 69,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,175,DE0 69,DE,DE
857,inf,0.0,109.1,0.0,CCGT,0.5,0.2052,False,DE0 7,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,176,DE0 7,DE,DE
858,inf,0.0,11.0,0.0,OCGT,0.39,0.2052,False,DE0 7,58.38461538,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,176,DE0 7,DE,DE
859,1991.49631,378.8452148,0.0,109295.5693,onwind,1.0,0.0,True,DE0 7,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,176,DE0 7,DE,DE
860,2009.144572,180.723603,0.0,55064.07142,solar,1.0,0.0,True,DE0 7,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,176,DE0 7,DE,DE
861,inf,0.0,16.0,0.0,OCGT,0.39,0.2052,False,DE0 70,58.38461538,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,177,DE0 70,DE,DE
862,inf,0.0,1410.0,0.0,nuclear,0.337,0.0,False,DE0 70,16.90207715,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,177,DE0 70,DE,DE
863,4697.644156,549.6254983,0.0,109295.5693,onwind,1.0,0.0,True,DE0 70,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,177,DE0 70,DE,DE
864,inf,64.5878,64.5878,270940.7153,ror,0.9,0.0,False,DE0 70,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,177,DE0 70,DE,DE
865,3012.462464,294.8990007,0.0,55064.07142,solar,1.0,0.0,True,DE0 70,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,177,DE0 70,DE,DE
866,2221.692901,313.8224906,0.0,109295.5693,onwind,1.0,0.0,True,DE0 71,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,178,DE0 71,DE,DE
867,inf,78.31,78.31,270940.7153,ror,0.9,0.0,False,DE0 71,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,178,DE0 71,DE,DE
868,1615.144604,157.6726706,0.0,55064.07142,solar,1.0,0.0,True,DE0 71,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,178,DE0 71,DE,DE
869,4414.790498,902.7223655,0.0,109295.5693,onwind,1.0,0.0,True,DE0 72,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,179,DE0 72,DE,DE
870,inf,0.215,0.215,270940.7153,ror,0.9,0.0,False,DE0 72,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,179,DE0 72,DE,DE
871,2173.441705,194.6590987,0.0,55064.07142,solar,1.0,0.0,True,DE0 72,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,179,DE0 72,DE,DE
