index;name;country_y;LON;LAT;geometry_y;bidding_zone_y;NUTS_NAME;NUTS_ID;BZ2;p_nom;carrier;marginal_cost;efficiency
299;GB5 49;UK;-15270996;5504175;POINT (-15270996 5504175);UK;North East (England);UKC;UK;0;onwind;0.015;1
299;GB5 49;UK;-15270996;5504175;POINT (-15270996 5504175);UK;North East (England);UKC;UK;0;solar;0.01;1
300;GB5 5;UK;-2177619617;5735657806;POINT (-2177619617 5735657806);UK;Scotland;UKM;UK;1180;CCGT;47.2;0.5
300;GB5 5;UK;-2177619617;5735657806;POINT (-2177619617 5735657806);UK;Scotland;UKM;UK;0;offwind-ac;0.015;1
300;GB5 5;UK;-2177619617;5735657806;POINT (-2177619617 5735657806);UK;Scotland;UKM;UK;0;offwind-dc;0.015;1
300;GB5 5;UK;-2177619617;5735657806;POINT (-2177619617 5735657806);UK;Scotland;UKM;UK;0;onwind;0.015;1
300;GB5 5;UK;-2177619617;5735657806;POINT (-2177619617 5735657806);UK;Scotland;UKM;UK;0;solar;0.01;1
301;GB5 50;UK;-43341065;574371865;POINT (-43341065 574371865);UK;Scotland;UKM;UK;0;offwind-ac;0.015;1
301;GB5 50;UK;-43341065;574371865;POINT (-43341065 574371865);UK;Scotland;UKM;UK;0;offwind-dc;0.015;1
301;GB5 50;UK;-43341065;574371865;POINT (-43341065 574371865);UK;Scotland;UKM;UK;83;oil;1.302.264.631;0.393
301;GB5 50;UK;-43341065;574371865;POINT (-43341065 574371865);UK;Scotland;UKM;UK;0;onwind;0.015;1
301;GB5 50;UK;-43341065;574371865;POINT (-43341065 574371865);UK;Scotland;UKM;UK;34;ror;0;0.9
301;GB5 50;UK;-43341065;574371865;POINT (-43341065 574371865);UK;Scotland;UKM;UK;0;solar;0.01;1
302;GB5 51;UK;1024475;52041511;POINT (1024475 52041511);UK;East of England;UKH;UK;27.7;biomass;1.495.726.496;0.468
302;GB5 51;UK;1024475;52041511;POINT (1024475 52041511);UK;East of England;UKH;UK;0;offwind-ac;0.015;1
302;GB5 51;UK;1024475;52041511;POINT (1024475 52041511);UK;East of England;UKH;UK;0;offwind-dc;0.015;1
302;GB5 51;UK;1024475;52041511;POINT (1024475 52041511);UK;East of England;UKH;UK;0;onwind;0.015;1
302;GB5 51;UK;1024475;52041511;POINT (1024475 52041511);UK;East of England;UKH;UK;0;solar;0.01;1
303;GB5 52;UK;-2552948;515365125;POINT (-2552948 515365125);UK;South West (England);UKK;UK;0;offwind-ac;0.015;1
303;GB5 52;UK;-2552948;515365125;POINT (-2552948 515365125);UK;South West (England);UKK;UK;0;onwind;0.015;1
303;GB5 52;UK;-2552948;515365125;POINT (-2552948 515365125);UK;South West (England);UKK;UK;0;solar;0.01;1
304;GB5 53;UK;-44673155;55453096;POINT (-44673155 55453096);UK;Scotland;UKM;UK;0;offwind-ac;0.015;1
304;GB5 53;UK;-44673155;55453096;POINT (-44673155 55453096);UK;Scotland;UKM;UK;0;offwind-dc;0.015;1
304;GB5 53;UK;-44673155;55453096;POINT (-44673155 55453096);UK;Scotland;UKM;UK;0;onwind;0.015;1
304;GB5 53;UK;-44673155;55453096;POINT (-44673155 55453096);UK;Scotland;UKM;UK;0;solar;0.01;1
305;GB5 54;UK;-327107304;5156462478;POINT (-327107304 5156462478);UK;Wales;UKL;UK;235;CCGT;47.2;0.5
305;GB5 54;UK;-327107304;5156462478;POINT (-327107304 5156462478);UK;Wales;UKL;UK;1;biomass;1.495.726.496;0.468
305;GB5 54;UK;-327107304;5156462478;POINT (-327107304 5156462478);UK;Wales;UKL;UK;0;offwind-ac;0.015;1
305;GB5 54;UK;-327107304;5156462478;POINT (-327107304 5156462478);UK;Wales;UKL;UK;0;onwind;0.015;1
305;GB5 54;UK;-327107304;5156462478;POINT (-327107304 5156462478);UK;Wales;UKL;UK;0;solar;0.01;1
306;GB5 55;UK;-193222;50805935;POINT (-193222 50805935);UK;South West (England);UKK;UK;560;nuclear;1.690.207.715;0.337
306;GB5 55;UK;-193222;50805935;POINT (-193222 50805935);UK;South West (England);UKK;UK;0;offwind-ac;0.015;1
306;GB5 55;UK;-193222;50805935;POINT (-193222 50805935);UK;South West (England);UKK;UK;0;offwind-dc;0.015;1
306;GB5 55;UK;-193222;50805935;POINT (-193222 50805935);UK;South West (England);UKK;UK;0;onwind;0.015;1
306;GB5 55;UK;-193222;50805935;POINT (-193222 50805935);UK;South West (England);UKK;UK;0;solar;0.01;1
307;GB5 56;UK;-29841615;57472248;POINT (-29841615 57472248);UK;Scotland;UKM;UK;0;offwind-ac;0.015;1
307;GB5 56;UK;-29841615;57472248;POINT (-29841615 57472248);UK;Scotland;UKM;UK;0;offwind-dc;0.015;1
307;GB5 56;UK;-29841615;57472248;POINT (-29841615 57472248);UK;Scotland;UKM;UK;0;onwind;0.015;1
307;GB5 56;UK;-29841615;57472248;POINT (-29841615 57472248);UK;Scotland;UKM;UK;0;solar;0.01;1
308;GB5 57;UK;-2133636667;53233439;POINT (-2133636667 53233439);UK;North West (England);UKD;UK;0;onwind;0.015;1
308;GB5 57;UK;-2133636667;53233439;POINT (-2133636667 53233439);UK;North West (England);UKD;UK;0;solar;0.01;1
309;GB5 58;UK;-15930175;52790696;POINT (-15930175 52790696);UK;East Midlands (England);UKF;UK;0;onwind;0.015;1
309;GB5 58;UK;-15930175;52790696;POINT (-15930175 52790696);UK;East Midlands (England);UKF;UK;0;solar;0.01;1
310;GB5 59;UK;-2276917;55677584;POINT (-2276917 55677584);UK;Scotland;UKM;UK;1250;nuclear;1.690.207.715;0.337
310;GB5 59;UK;-2276917;55677584;POINT (-2276917 55677584);UK;Scotland;UKM;UK;0;offwind-ac;0.015;1
310;GB5 59;UK;-2276917;55677584;POINT (-2276917 55677584);UK;Scotland;UKM;UK;0;offwind-dc;0.015;1
310;GB5 59;UK;-2276917;55677584;POINT (-2276917 55677584);UK;Scotland;UKM;UK;0;onwind;0.015;1
310;GB5 59;UK;-2276917;55677584;POINT (-2276917 55677584);UK;Scotland;UKM;UK;0;solar;0.01;1
311;GB5 6;UK;-421875;53148418;POINT (-421875 53148418);UK;Wales;UKL;UK;1340;nuclear;1.690.207.715;0.337
311;GB5 6;UK;-421875;53148418;POINT (-421875 53148418);UK;Wales;UKL;UK;0;offwind-ac;0.015;1
311;GB5 6;UK;-421875;53148418;POINT (-421875 53148418);UK;Wales;UKL;UK;0;offwind-dc;0.015;1
311;GB5 6;UK;-421875;53148418;POINT (-421875 53148418);UK;Wales;UKL;UK;0;onwind;0.015;1
311;GB5 6;UK;-421875;53148418;POINT (-421875 53148418);UK;Wales;UKL;UK;0;solar;0.01;1
312;GB5 60;UK;-0.878906;51216347;POINT (-0.878906 51216347);UK;South East (England);UKJ;UK;0;onwind;0.015;1
312;GB5 60;UK;-0.878906;51216347;POINT (-0.878906 51216347);UK;South East (England);UKJ;UK;0;solar;0.01;1
313;GB5 61;UK;-3863220333;5570908022;POINT (-3863220333 5570908022);UK;Scotland;UKM;UK;0;onwind;0.015;1
313;GB5 61;UK;-3863220333;5570908022;POINT (-3863220333 5570908022);UK;Scotland;UKM;UK;0;solar;0.01;1
314;GB5 62;UK;-4925995;50368241;POINT (-4925995 50368241);UK;South West (England);UKK;UK;0;offwind-ac;0.015;1
314;GB5 62;UK;-4925995;50368241;POINT (-4925995 50368241);UK;South West (England);UKK;UK;0;offwind-dc;0.015;1
314;GB5 62;UK;-4925995;50368241;POINT (-4925995 50368241);UK;South West (England);UKK;UK;140;oil;1.302.264.631;0.393
314;GB5 62;UK;-4925995;50368241;POINT (-4925995 50368241);UK;South West (England);UKK;UK;0;onwind;0.015;1
314;GB5 62;UK;-4925995;50368241;POINT (-4925995 50368241);UK;South West (England);UKK;UK;0;solar;0.01;1
315;GB5 63;UK;0.431213;50870111;POINT (0.431213 50870111);UK;South East (England);UKJ;UK;0;offwind-ac;0.015;1
315;GB5 63;UK;0.431213;50870111;POINT (0.431213 50870111);UK;South East (England);UKJ;UK;0;offwind-dc;0.015;1
315;GB5 63;UK;0.431213;50870111;POINT (0.431213 50870111);UK;South East (England);UKJ;UK;0;onwind;0.015;1
315;GB5 63;UK;0.431213;50870111;POINT (0.431213 50870111);UK;South East (England);UKJ;UK;0;solar;0.01;1
316;GB5 64;UK;-3851395;504942105;POINT (-3851395 504942105);UK;South West (England);UKK;UK;0;offwind-ac;0.015;1
316;GB5 64;UK;-3851395;504942105;POINT (-3851395 504942105);UK;South West (England);UKK;UK;0;onwind;0.015;1
316;GB5 64;UK;-3851395;504942105;POINT (-3851395 504942105);UK;South West (England);UKK;UK;0;solar;0.01;1
317;GB5 65;UK;-497818;56415421;POINT (-497818 56415421);UK;Scotland;UKM;UK;0;offwind-ac;0.015;1
317;GB5 65;UK;-497818;56415421;POINT (-497818 56415421);UK;Scotland;UKM;UK;0;offwind-dc;0.015;1
317;GB5 65;UK;-497818;56415421;POINT (-497818 56415421);UK;Scotland;UKM;UK;0;onwind;0.015;1
317;GB5 65;UK;-497818;56415421;POINT (-497818 56415421);UK;Scotland;UKM;UK;101.4;ror;0;0.9
317;GB5 65;UK;-497818;56415421;POINT (-497818 56415421);UK;Scotland;UKM;UK;0;solar;0.01;1
318;GB5 66;UK;0.041199;515885595;POINT (0.041199 515885595);UK;London;UKI;UK;19;biomass;1.495.726.496;0.468
318;GB5 66;UK;0.041199;515885595;POINT (0.041199 515885595);UK;London;UKI;UK;0;onwind;0.015;1
318;GB5 66;UK;0.041199;515885595;POINT (0.041199 515885595);UK;London;UKI;UK;0;solar;0.01;1
319;GB5 67;UK;-2980041667;53352665;POINT (-2980041667 53352665);UK;North West (England);UKD;UK;0;offwind-ac;0.015;1
319;GB5 67;UK;-2980041667;53352665;POINT (-2980041667 53352665);UK;North West (England);UKD;UK;0;onwind;0.015;1
319;GB5 67;UK;-2980041667;53352665;POINT (-2980041667 53352665);UK;North West (England);UKD;UK;0;solar;0.01;1
320;GB5 68;UK;-2206525741;5247604242;POINT (-2206525741 5247604242);UK;West Midlands (England);UKG;UK;6;biomass;1.495.726.496;0.468
320;GB5 68;UK;-2206525741;5247604242;POINT (-2206525741 5247604242);UK;West Midlands (England);UKG;UK;0;onwind;0.015;1
320;GB5 68;UK;-2206525741;5247604242;POINT (-2206525741 5247604242);UK;West Midlands (England);UKG;UK;0;solar;0.01;1
321;GB5 69;UK;-4804687333;5578314133;POINT (-4804687333 5578314133);UK;Scotland;UKM;UK;1074;nuclear;1.690.207.715;0.337
321;GB5 69;UK;-4804687333;5578314133;POINT (-4804687333 5578314133);UK;Scotland;UKM;UK;0;offwind-ac;0.015;1
321;GB5 69;UK;-4804687333;5578314133;POINT (-4804687333 5578314133);UK;Scotland;UKM;UK;0;onwind;0.015;1
321;GB5 69;UK;-4804687333;5578314133;POINT (-4804687333 5578314133);UK;Scotland;UKM;UK;8;ror;0;0.9
321;GB5 69;UK;-4804687333;5578314133;POINT (-4804687333 5578314133);UK;Scotland;UKM;UK;0;solar;0.01;1
322;GB5 7;UK;-1876602;55048848;POINT (-1876602 55048848);UK;North East (England);UKC;UK;0;onwind;0.015;1
322;GB5 7;UK;-1876602;55048848;POINT (-1876602 55048848);UK;North East (England);UKC;UK;0;solar;0.01;1
323;GB5 70;UK;0.507431;515480345;POINT (0.507431 515480345);UK;East of England;UKH;UK;800;CCGT;47.2;0.5
323;GB5 70;UK;0.507431;515480345;POINT (0.507431 515480345);UK;East of England;UKH;UK;0;onwind;0.015;1
323;GB5 70;UK;0.507431;515480345;POINT (0.507431 515480345);UK;East of England;UKH;UK;0;solar;0.01;1
324;GB5 71;UK;-0.300293;5133115367;POINT (-0.300293 5133115367);UK;South East (England);UKJ;UK;38;biomass;1.495.726.496;0.468
324;GB5 71;UK;-0.300293;5133115367;POINT (-0.300293 5133115367);UK;South East (England);UKJ;UK;9;oil;1.302.264.631;0.393
324;GB5 71;UK;-0.300293;5133115367;POINT (-0.300293 5133115367);UK;South East (England);UKJ;UK;0;onwind;0.015;1
324;GB5 71;UK;-0.300293;5133115367;POINT (-0.300293 5133115367);UK;South East (England);UKJ;UK;0;solar;0.01;1
325;GB5 72;UK;0.303497;52288323;POINT (0.303497 52288323);UK;East of England;UKH;UK;41.5;biomass;1.495.726.496;0.468
325;GB5 72;UK;0.303497;52288323;POINT (0.303497 52288323);UK;East of England;UKH;UK;0;onwind;0.015;1
325;GB5 72;UK;0.303497;52288323;POINT (0.303497 52288323);UK;East of England;UKH;UK;0;solar;0.01;1
326;GB5 73;UK;0.95958725;5114011125;POINT (0.95958725 5114011125);UK;South East (England);UKJ;UK;1120;nuclear;1.690.207.715;0.337
326;GB5 73;UK;0.95958725;5114011125;POINT (0.95958725 5114011125);UK;South East (England);UKJ;UK;0;offwind-ac;0.015;1
326;GB5 73;UK;0.95958725;5114011125;POINT (0.95958725 5114011125);UK;South East (England);UKJ;UK;0;offwind-dc;0.015;1
326;GB5 73;UK;0.95958725;5114011125;POINT (0.95958725 5114011125);UK;South East (England);UKJ;UK;0;onwind;0.015;1
326;GB5 73;UK;0.95958725;5114011125;POINT (0.95958725 5114011125);UK;South East (England);UKJ;UK;0;solar;0.01;1
327;GB5 74;UK;-31801985;5090426575;POINT (-31801985 5090426575);UK;South West (England);UKK;UK;4.6;biomass;1.495.726.496;0.468
327;GB5 74;UK;-31801985;5090426575;POINT (-31801985 5090426575);UK;South West (England);UKK;UK;1061;nuclear;1.690.207.715;0.337
327;GB5 74;UK;-31801985;5090426575;POINT (-31801985 5090426575);UK;South West (England);UKK;UK;0;offwind-ac;0.015;1
327;GB5 74;UK;-31801985;5090426575;POINT (-31801985 5090426575);UK;South West (England);UKK;UK;0;offwind-dc;0.015;1
327;GB5 74;UK;-31801985;5090426575;POINT (-31801985 5090426575);UK;South West (England);UKK;UK;0;onwind;0.015;1
327;GB5 74;UK;-31801985;5090426575;POINT (-31801985 5090426575);UK;South West (England);UKK;UK;0;solar;0.01;1
328;GB5 75;UK;-0.96817;51977216;POINT (-0.96817 51977216);UK;South East (England);UKJ;UK;0;onwind;0.015;1
328;GB5 75;UK;-0.96817;51977216;POINT (-0.96817 51977216);UK;South East (England);UKJ;UK;0;solar;0.01;1
329;GB5 76;UK;-1117859;51324605;POINT (-1117859 51324605);UK;South East (England);UKJ;UK;50;OCGT;5.838.461.538;0.39
329;GB5 76;UK;-1117859;51324605;POINT (-1117859 51324605);UK;South East (England);UKJ;UK;1.2;biomass;1.495.726.496;0.468
329;GB5 76;UK;-1117859;51324605;POINT (-1117859 51324605);UK;South East (England);UKJ;UK;9;oil;1.302.264.631;0.393
329;GB5 76;UK;-1117859;51324605;POINT (-1117859 51324605);UK;South East (England);UKJ;UK;0;onwind;0.015;1
329;GB5 76;UK;-1117859;51324605;POINT (-1117859 51324605);UK;South East (England);UKJ;UK;0;solar;0.01;1
330;GB5 77;UK;-4850464;51728729;POINT (-4850464 51728729);UK;Wales;UKL;UK;;;;
331;GB5 78;UK;-275722525;541057525;POINT (-275722525 541057525);UK;North West (England);UKD;UK;0;onwind;0.015;1
331;GB5 78;UK;-275722525;541057525;POINT (-275722525 541057525);UK;North West (England);UKD;UK;0;solar;0.01;1
332;GB5 79;UK;-4167938;51011163;POINT (-4167938 51011163);UK;South West (England);UKK;UK;1.4;biomass;1.495.726.496;0.468
332;GB5 79;UK;-4167938;51011163;POINT (-4167938 51011163);UK;South West (England);UKK;UK;0;offwind-ac;0.015;1
332;GB5 79;UK;-4167938;51011163;POINT (-4167938 51011163);UK;South West (England);UKK;UK;0;offwind-dc;0.015;1
332;GB5 79;UK;-4167938;51011163;POINT (-4167938 51011163);UK;South West (England);UKK;UK;0;onwind;0.015;1
332;GB5 79;UK;-4167938;51011163;POINT (-4167938 51011163);UK;South West (England);UKK;UK;0;solar;0.01;1
333;GB5 8;UK;0.575409;51430896;POINT (0.575409 51430896);UK;South East (England);UKJ;UK;805;CCGT;47.2;0.5
333;GB5 8;UK;0.575409;51430896;POINT (0.575409 51430896);UK;South East (England);UKJ;UK;0;offwind-ac;0.015;1
333;GB5 8;UK;0.575409;51430896;POINT (0.575409 51430896);UK;South East (England);UKJ;UK;0;onwind;0.015;1
333;GB5 8;UK;0.575409;51430896;POINT (0.575409 51430896);UK;South East (England);UKJ;UK;0;solar;0.01;1
334;GB5 80;UK;-1533508333;5388125133;POINT (-1533508333 5388125133);UK;Yorkshire and the Humber;UKE;UK;3.5;biomass;1.495.726.496;0.468
334;GB5 80;UK;-1533508333;5388125133;POINT (-1533508333 5388125133);UK;Yorkshire and the Humber;UKE;UK;0;onwind;0.015;1
334;GB5 80;UK;-1533508333;5388125133;POINT (-1533508333 5388125133);UK;Yorkshire and the Humber;UKE;UK;0;solar;0.01;1
335;GB5 81;UK;-34991455;5525875;POINT (-34991455 5525875);UK;Scotland;UKM;UK;50;biomass;1.495.726.496;0.468
335;GB5 81;UK;-34991455;5525875;POINT (-34991455 5525875);UK;Scotland;UKM;UK;0;offwind-ac;0.015;1
335;GB5 81;UK;-34991455;5525875;POINT (-34991455 5525875);UK;Scotland;UKM;UK;0;offwind-dc;0.015;1
335;GB5 81;UK;-34991455;5525875;POINT (-34991455 5525875);UK;Scotland;UKM;UK;0;onwind;0.015;1
335;GB5 81;UK;-34991455;5525875;POINT (-34991455 5525875);UK;Scotland;UKM;UK;0;solar;0.01;1
336;GB5 82;UK;-2184906;5381849;POINT (-2184906 5381849);UK;North West (England);UKD;UK;0;onwind;0.015;1
336;GB5 82;UK;-2184906;5381849;POINT (-2184906 5381849);UK;North West (England);UKD;UK;0;solar;0.01;1
337;GB5 83;UK;-0.7124634;515025408;POINT (-0.7124634 515025408);UK;South East (England);UKJ;UK;35;biomass;1.495.726.496;0.468
337;GB5 83;UK;-0.7124634;515025408;POINT (-0.7124634 515025408);UK;South East (England);UKJ;UK;0;onwind;0.015;1
337;GB5 83;UK;-0.7124634;515025408;POINT (-0.7124634 515025408);UK;South East (England);UKJ;UK;0;solar;0.01;1
338;GB5 84;UK;-1167297;52532096;POINT (-1167297 52532096);UK;East Midlands (England);UKF;UK;0;onwind;0.015;1
338;GB5 84;UK;-1167297;52532096;POINT (-1167297 52532096);UK;East Midlands (England);UKF;UK;0;solar;0.01;1
339;GB5 85;UK;-1510162333;54742274;POINT (-1510162333 54742274);UK;North East (England);UKC;UK;0;offwind-ac;0.015;1
339;GB5 85;UK;-1510162333;54742274;POINT (-1510162333 54742274);UK;North East (England);UKC;UK;0;onwind;0.015;1
339;GB5 85;UK;-1510162333;54742274;POINT (-1510162333 54742274);UK;North East (England);UKC;UK;0;solar;0.01;1
340;GB5 86;UK;0.296356;51486798;POINT (0.296356 51486798);UK;East of England;UKH;UK;1475;oil;1.302.264.631;0.393
340;GB5 86;UK;0.296356;51486798;POINT (0.296356 51486798);UK;East of England;UKH;UK;0;onwind;0.015;1
340;GB5 86;UK;0.296356;51486798;POINT (0.296356 51486798);UK;East of England;UKH;UK;0;solar;0.01;1
341;GB5 87;UK;-11089325;529005985;POINT (-11089325 529005985);UK;East Midlands (England);UKF;UK;2;biomass;1.495.726.496;0.468
341;GB5 87;UK;-11089325;529005985;POINT (-11089325 529005985);UK;East Midlands (England);UKF;UK;2021;coal;2.410.344.828;0.464
341;GB5 87;UK;-11089325;529005985;POINT (-11089325 529005985);UK;East Midlands (England);UKF;UK;34;oil;1.302.264.631;0.393
341;GB5 87;UK;-11089325;529005985;POINT (-11089325 529005985);UK;East Midlands (England);UKF;UK;0;onwind;0.015;1
341;GB5 87;UK;-11089325;529005985;POINT (-11089325 529005985);UK;East Midlands (England);UKF;UK;0;solar;0.01;1
342;GB5 88;UK;-2780914333;5352094767;POINT (-2780914333 5352094767);UK;North West (England);UKD;UK;10;OCGT;5.838.461.538;0.39
342;GB5 88;UK;-2780914333;5352094767;POINT (-2780914333 5352094767);UK;North West (England);UKD;UK;0;onwind;0.015;1
342;GB5 88;UK;-2780914333;5352094767;POINT (-2780914333 5352094767);UK;North West (England);UKD;UK;0;solar;0.01;1
343;GB5 89;UK;0.107116667;51322001;POINT (0.107116667 51322001);UK;South East (England);UKJ;UK;0;onwind;0.015;1
343;GB5 89;UK;0.107116667;51322001;POINT (0.107116667 51322001);UK;South East (England);UKJ;UK;0;solar;0.01;1
344;GB5 9;UK;-1238708333;5166938833;POINT (-1238708333 5166938833);UK;South East (England);UKJ;UK;1550;CCGT;47.2;0.5
344;GB5 9;UK;-1238708333;5166938833;POINT (-1238708333 5166938833);UK;South East (England);UKJ;UK;100;oil;1.302.264.631;0.393
344;GB5 9;UK;-1238708333;5166938833;POINT (-1238708333 5166938833);UK;South East (England);UKJ;UK;0;onwind;0.015;1
344;GB5 9;UK;-1238708333;5166938833;POINT (-1238708333 5166938833);UK;South East (England);UKJ;UK;0;solar;0.01;1
345;GB5 90;UK;-212654125;5350494275;POINT (-212654125 5350494275);UK;North West (England);UKD;UK;2;biomass;1.495.726.496;0.468
345;GB5 90;UK;-212654125;5350494275;POINT (-212654125 5350494275);UK;North West (England);UKD;UK;0;onwind;0.015;1
345;GB5 90;UK;-212654125;5350494275;POINT (-212654125 5350494275);UK;North West (England);UKD;UK;0;solar;0.01;1
346;GB5 91;UK;-2289276;51893444;POINT (-2289276 51893444);UK;South West (England);UKK;UK;1.6;biomass;1.495.726.496;0.468
346;GB5 91;UK;-2289276;51893444;POINT (-2289276 51893444);UK;South West (England);UKK;UK;0;onwind;0.015;1
346;GB5 91;UK;-2289276;51893444;POINT (-2289276 51893444);UK;South West (England);UKK;UK;0;solar;0.01;1
347;GB5 92;UK;-3217621;55060282;POINT (-3217621 55060282);UK;Scotland;UKM;UK;180;CCGT;47.2;0.5
347;GB5 92;UK;-3217621;55060282;POINT (-3217621 55060282);UK;Scotland;UKM;UK;0;offwind-ac;0.015;1
347;GB5 92;UK;-3217621;55060282;POINT (-3217621 55060282);UK;Scotland;UKM;UK;0;offwind-dc;0.015;1
347;GB5 92;UK;-3217621;55060282;POINT (-3217621 55060282);UK;Scotland;UKM;UK;0;onwind;0.015;1
347;GB5 92;UK;-3217621;55060282;POINT (-3217621 55060282);UK;Scotland;UKM;UK;0;solar;0.01;1
348;GB5 93;UK;-1306;50847569;POINT (-1306 50847569);UK;South West (England);UKK;UK;150;OCGT;5.838.461.538;0.39
348;GB5 93;UK;-1306;50847569;POINT (-1306 50847569);UK;South West (England);UKK;UK;0;offwind-ac;0.015;1
348;GB5 93;UK;-1306;50847569;POINT (-1306 50847569);UK;South West (England);UKK;UK;0;offwind-dc;0.015;1
348;GB5 93;UK;-1306;50847569;POINT (-1306 50847569);UK;South West (England);UKK;UK;140;oil;1.302.264.631;0.393
348;GB5 93;UK;-1306;50847569;POINT (-1306 50847569);UK;South West (England);UKK;UK;0;onwind;0.015;1
348;GB5 93;UK;-1306;50847569;POINT (-1306 50847569);UK;South West (England);UKK;UK;0;solar;0.01;1
349;GB5 94;UK;-0.060425;5159581933;POINT (-0.060425 5159581933);UK;London;UKI;UK;1642;CCGT;47.2;0.5
349;GB5 94;UK;-0.060425;5159581933;POINT (-0.060425 5159581933);UK;London;UKI;UK;1;OCGT;5.838.461.538;0.39
349;GB5 94;UK;-0.060425;5159581933;POINT (-0.060425 5159581933);UK;London;UKI;UK;363;coal;2.410.344.828;0.464
349;GB5 94;UK;-0.060425;5159581933;POINT (-0.060425 5159581933);UK;London;UKI;UK;0;onwind;0.015;1
349;GB5 94;UK;-0.060425;5159581933;POINT (-0.060425 5159581933);UK;London;UKI;UK;0;solar;0.01;1
350;GB5 95;UK;-0.1730345;535802725;POINT (-0.1730345 535802725);UK;Yorkshire and the Humber;UKE;UK;1365;CCGT;47.2;0.5
350;GB5 95;UK;-0.1730345;535802725;POINT (-0.1730345 535802725);UK;Yorkshire and the Humber;UKE;UK;0;offwind-ac;0.015;1
350;GB5 95;UK;-0.1730345;535802725;POINT (-0.1730345 535802725);UK;Yorkshire and the Humber;UKE;UK;0;offwind-dc;0.015;1
350;GB5 95;UK;-0.1730345;535802725;POINT (-0.1730345 535802725);UK;Yorkshire and the Humber;UKE;UK;0;onwind;0.015;1
350;GB5 95;UK;-0.1730345;535802725;POINT (-0.1730345 535802725);UK;Yorkshire and the Humber;UKE;UK;0;solar;0.01;1
351;GB5 96;UK;-1581246571;5337492471;POINT (-1581246571 5337492471);UK;Yorkshire and the Humber;UKE;UK;0;onwind;0.015;1
351;GB5 96;UK;-1581246571;5337492471;POINT (-1581246571 5337492471);UK;Yorkshire and the Humber;UKE;UK;0;solar;0.01;1
352;GB5 97;UK;-0.96027375;5389226975;POINT (-0.96027375 5389226975);UK;Yorkshire and the Humber;UKE;UK;41.5;OCGT;5.838.461.538;0.39
352;GB5 97;UK;-0.96027375;5389226975;POINT (-0.96027375 5389226975);UK;Yorkshire and the Humber;UKE;UK;1980;biomass;1.495.726.496;0.468
352;GB5 97;UK;-0.96027375;5389226975;POINT (-0.96027375 5389226975);UK;Yorkshire and the Humber;UKE;UK;1980;coal;2.410.344.828;0.464
352;GB5 97;UK;-0.96027375;5389226975;POINT (-0.96027375 5389226975);UK;Yorkshire and the Humber;UKE;UK;75;oil;1.302.264.631;0.393
352;GB5 97;UK;-0.96027375;5389226975;POINT (-0.96027375 5389226975);UK;Yorkshire and the Humber;UKE;UK;0;onwind;0.015;1
352;GB5 97;UK;-0.96027375;5389226975;POINT (-0.96027375 5389226975);UK;Yorkshire and the Humber;UKE;UK;0;solar;0.01;1
353;GB5 98;UK;-4946594;55072864;POINT (-4946594 55072864);UK;Scotland;UKM;UK;0;offwind-ac;0.015;1
353;GB5 98;UK;-4946594;55072864;POINT (-4946594 55072864);UK;Scotland;UKM;UK;0;offwind-dc;0.015;1
